,batsman_name,batting_order,runs_scored,balls_faced,num_fours,num_sixes,num_dots,num_out,caught,not out,leg before wicket,bowled,hit wicket,run out,stumped,retired not out (hurt),num_innings,team,average,runs_per_inning,strike_rate,impact,prop_dot,balls_per_six,balls_per_boundary,prop_run_boundary,prop_run_six
1116,Lahiru Thirimanne,7.0,19.0,23,1,0,10,3.0,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,4,Sri Lanka,6.33333333333,4.75,82.6086956522,392.391304348,43.4782608696,inf,23.0,21.0526315789,0.0
1117,Lameck Onyango,9.0,17.0,21,0,0,6,2.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,4,Kenya,8.5,4.25,80.9523809524,344.047619048,28.5714285714,inf,inf,0.0,0.0
1118,Lasith Malinga,8.0,1.0,2,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Sri Lanka,1.0,1.0,50.0,50.0,50.0,inf,inf,0.0,0.0
1119,Lasith Malinga,9.0,50.0,56,3,2,31,4.0,0.5,0.333333333333,0.0,0.166666666667,0.0,0.0,0.0,0.0,6,Sri Lanka,12.5,8.33333333333,89.2857142857,744.047619048,55.3571428571,28.0,11.2,48.0,24.0
1120,Lasith Malinga,10.0,20.0,27,0,1,13,4.0,0.375,0.5,0.0,0.125,0.0,0.0,0.0,0.0,8,Sri Lanka,5.0,2.5,74.0740740741,185.185185185,48.1481481481,27.0,27.0,30.0,30.0
1121,Lasith Malinga,11.0,0.0,2,0,0,2,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2,Sri Lanka,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1122,Lega Siaka,1.0,0.0,7,0,0,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Papua New Guinea,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1123,Lega Siaka,2.0,13.0,18,0,1,10,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Papua New Guinea,4.33333333333,4.33333333333,72.2222222222,312.962962963,55.5555555556,18.0,18.0,46.1538461538,46.1538461538
1124,Lega Siaka,3.0,9.0,12,1,0,7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Papua New Guinea,4.5,4.5,75.0,337.5,58.3333333333,inf,12.0,44.4444444444,0.0
1125,Lendl Simmons,1.0,187.0,148,20,6,58,4.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,5,West Indies,46.75,37.4,126.351351351,4725.54054054,39.1891891892,24.6666666667,5.69230769231,62.0320855615,19.2513368984
1126,Lendl Simmons,2.0,172.0,156,14,10,83,7.0,0.75,0.125,0.125,0.0,0.0,0.0,0.0,0.0,8,West Indies,24.5714285714,21.5,110.256410256,2370.51282051,53.2051282051,15.6,6.5,67.4418604651,34.8837209302
1127,Lendl Simmons,3.0,188.0,162,23,3,71,8.0,0.555555555556,0.111111111111,0.111111111111,0.111111111111,0.0,0.111111111111,0.0,0.0,9,West Indies,23.5,20.8888888889,116.049382716,2424.14266118,43.8271604938,54.0,6.23076923077,58.5106382979,9.57446808511
1128,Lendl Simmons,4.0,196.0,211,14,7,101,9.0,0.5,0.2,0.1,0.2,0.0,0.0,0.0,0.0,10,West Indies,21.7777777778,19.6,92.8909952607,1820.66350711,47.8672985782,30.1428571429,10.0476190476,50.0,21.4285714286
1129,Lendl Simmons,6.0,18.0,12,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,West Indies,18.0,18.0,150.0,2700.0,8.33333333333,inf,6.0,44.4444444444,0.0
1130,Liam Plunkett,8.0,1.0,2,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,England,1.0,1.0,50.0,50.0,50.0,inf,inf,0.0,0.0
1131,Liton Das,7.0,39.0,39,2,1,15,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Bangladesh,13.0,19.5,100.0,1950.0,38.4615384615,39.0,13.0,35.8974358974,15.3846153846
1132,Liton Das,8.0,10.0,8,1,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Bangladesh,10.0,10.0,125.0,1250.0,37.5,inf,8.0,40.0,0.0
1133,Loa Nou,10.0,2.0,4,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Papua New Guinea,2.0,2.0,50.0,100.0,50.0,inf,inf,0.0,0.0
1134,Logan van Beek,4.0,1.0,3,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Netherlands,1.0,1.0,33.3333333333,33.3333333333,66.6666666667,inf,inf,0.0,0.0
1135,Logan van Beek,8.0,1.0,4,0,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Netherlands,1.0,1.0,25.0,25.0,75.0,inf,inf,0.0,0.0
1136,Logan van Beek,9.0,1.0,5,0,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Netherlands,1.0,1.0,20.0,20.0,80.0,inf,inf,0.0,0.0
1137,Lonwabo Tsotsobe,11.0,2.0,10,0,0,8,1.0,0.0,0.666666666667,0.0,0.333333333333,0.0,0.0,0.0,0.0,3,South Africa,2.0,0.666666666667,20.0,13.3333333333,80.0,inf,inf,0.0,0.0
1138,Loots Bosman,1.0,33.0,21,5,1,10,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,South Africa,16.5,16.5,157.142857143,2592.85714286,47.619047619,21.0,3.5,78.7878787879,18.1818181818
1139,Loots Bosman,2.0,290.0,207,22,19,97,11.0,0.666666666667,0.0833333333333,0.0833333333333,0.0833333333333,0.0,0.0833333333333,0.0,0.0,12,South Africa,26.3636363636,24.1666666667,140.096618357,3385.66827697,46.8599033816,10.8947368421,5.0487804878,69.6551724138,39.3103448276
1140,Lou Vincent,1.0,174.0,186,17,3,93,9.0,0.666666666667,0.0,0.111111111111,0.222222222222,0.0,0.0,0.0,0.0,9,New Zealand,19.3333333333,19.3333333333,93.5483870968,1808.60215054,50.0,62.0,9.3,49.4252873563,10.3448275862
1141,Luke Jongwe,5.0,34.0,38,1,0,15,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Zimbabwe,17.0,34.0,89.4736842105,3042.10526316,39.4736842105,inf,38.0,11.7647058824,0.0
1142,Luke Jongwe,6.0,0.0,1,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Zimbabwe,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1143,Luke Jongwe,7.0,0.0,5,0,0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,Zimbabwe,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1144,Luke Jongwe,8.0,26.0,21,3,1,10,3.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4,Zimbabwe,8.66666666667,6.5,123.80952381,804.761904762,47.619047619,21.0,5.25,69.2307692308,23.0769230769
1145,Luke Pomersbach,6.0,15.0,7,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Australia,15.0,15.0,214.285714286,3214.28571429,14.2857142857,7.0,3.5,66.6666666667,40.0
1146,Luke Ronchi,2.0,36.0,23,6,1,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Australia,36.0,36.0,156.52173913,5634.7826087,47.8260869565,23.0,3.28571428571,83.3333333333,16.6666666667
1147,Luke Ronchi,5.0,29.0,19,2,1,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Australia,29.0,29.0,152.631578947,4426.31578947,21.0526315789,19.0,6.33333333333,48.275862069,20.6896551724
1148,Luke Ronchi,6.0,128.0,119,9,4,48,6.0,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,10,Australia,21.3333333333,12.8,107.56302521,1376.80672269,40.3361344538,29.75,9.15384615385,46.875,18.75
1149,Luke Ronchi,7.0,116.0,65,10,6,18,3.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5,Australia,38.6666666667,23.2,178.461538462,4140.30769231,27.6923076923,10.8333333333,4.0625,65.5172413793,31.0344827586
1150,Luke Wright,1.0,20.0,27,2,1,19,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,England,6.66666666667,6.66666666667,74.0740740741,493.827160494,70.3703703704,27.0,9.0,70.0,30.0
1151,Luke Wright,2.0,168.0,127,25,2,55,7.0,0.75,0.125,0.0,0.125,0.0,0.0,0.0,0.0,8,England,24.0,21.0,132.283464567,2777.95275591,43.3070866142,63.5,4.7037037037,66.6666666667,7.14285714286
1152,Luke Wright,3.0,366.0,247,31,19,89,17.0,0.705882352941,0.0,0.117647058824,0.0588235294118,0.0,0.0588235294118,0.0588235294118,0.0,17,England,21.5294117647,21.5294117647,148.178137652,3190.18814003,36.032388664,13.0,4.94,65.0273224044,31.1475409836
1153,Luke Wright,5.0,13.0,8,0,1,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,England,13.0,13.0,162.5,2112.5,25.0,8.0,8.0,46.1538461538,46.1538461538
1154,Luke Wright,6.0,102.0,79,6,5,29,6.0,0.444444444444,0.333333333333,0.111111111111,0.111111111111,0.0,0.0,0.0,0.0,9,England,17.0,11.3333333333,129.113924051,1463.29113924,36.7088607595,15.8,7.18181818182,52.9411764706,29.4117647059
1155,Luke Wright,7.0,56.0,45,3,2,12,3.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4,England,18.6666666667,14.0,124.444444444,1742.22222222,26.6666666667,22.5,9.0,42.8571428571,21.4285714286
1156,MS Dhoni,3.0,95.0,75,4,3,18,4.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4,India,23.75,23.75,126.666666667,3008.33333333,24.0,25.0,10.7142857143,35.7894736842,18.9473684211
1157,MS Dhoni,4.0,114.0,92,7,3,23,2.0,0.142857142857,0.714285714286,0.0,0.142857142857,0.0,0.0,0.0,0.0,7,India,57.0,16.2857142857,123.913043478,2018.01242236,25.0,30.6666666667,9.2,40.350877193,15.7894736842
1158,MS Dhoni,5.0,266.0,236,21,7,91,6.0,0.117647058824,0.647058823529,0.0,0.235294117647,0.0,0.0,0.0,0.0,17,India,44.3333333333,15.6470588235,112.711864407,1763.60917248,38.5593220339,33.7142857143,8.42857142857,47.3684210526,15.7894736842
1159,MS Dhoni,6.0,341.0,320,22,11,133,9.0,0.277777777778,0.5,0.0,0.111111111111,0.0,0.111111111111,0.0,0.0,18,India,37.8888888889,18.9444444444,106.5625,2018.76736111,41.5625,29.0909090909,9.69696969697,45.1612903226,19.3548387097
1160,MS Dhoni,7.0,116.0,83,10,4,33,3.0,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,8,India,38.6666666667,14.5,139.759036145,2026.5060241,39.7590361446,20.75,5.92857142857,55.1724137931,20.6896551724
1161,Mahela Jayawardene,1.0,773.0,590,91,19,233,17.0,0.619047619048,0.238095238095,0.0952380952381,0.047619047619,0.0,0.0,0.0,0.0,21,Sri Lanka,45.4705882353,36.8095238095,131.016949153,4822.67150928,39.4915254237,31.0526315789,5.36363636364,61.8369987063,14.7477360931
1162,Mahela Jayawardene,2.0,39.0,22,8,0,9,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Sri Lanka,19.5,19.5,177.272727273,3456.81818182,40.9090909091,inf,2.75,82.0512820513,0.0
1163,Mahela Jayawardene,3.0,245.0,221,29,4,102,9.0,0.285714285714,0.357142857143,0.0714285714286,0.285714285714,0.0,0.0,0.0,0.0,14,Sri Lanka,27.2222222222,17.5,110.859728507,1940.04524887,46.1538461538,55.25,6.69696969697,57.1428571429,9.79591836735
1164,Mahela Jayawardene,4.0,382.0,289,39,8,103,10.0,0.538461538462,0.230769230769,0.0,0.230769230769,0.0,0.0,0.0,0.0,13,Sri Lanka,38.2,29.3846153846,132.179930796,3884.056428,35.6401384083,36.125,6.14893617021,53.4031413613,12.5654450262
1165,Mahela Jayawardene,5.0,54.0,40,7,2,17,2.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,Sri Lanka,27.0,18.0,135.0,2430.0,42.5,20.0,4.44444444444,74.0740740741,22.2222222222
1166,Mahela Udawatte,1.0,36.0,25,4,1,12,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2,Sri Lanka,18.0,18.0,144.0,2592.0,48.0,25.0,5.0,61.1111111111,16.6666666667
1167,Mahela Udawatte,2.0,41.0,42,4,1,20,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,Sri Lanka,20.5,20.5,97.619047619,2001.19047619,47.619047619,42.0,8.4,53.6585365854,14.6341463415
1168,Mahela Udawatte,3.0,0.0,1,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Sri Lanka,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1169,Mahmudullah,3.0,64.0,48,3,4,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Bangladesh,64.0,64.0,133.333333333,8533.33333333,29.1666666667,12.0,6.85714285714,56.25,37.5
1170,Mahmudullah,4.0,1.0,3,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Bangladesh,1.0,1.0,33.3333333333,33.3333333333,66.6666666667,inf,inf,0.0,0.0
1171,Mahmudullah,5.0,122.0,124,8,4,56,12.0,0.75,0.0833333333333,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,12,Bangladesh,10.1666666667,10.1666666667,98.3870967742,1000.2688172,45.1612903226,31.0,10.3333333333,45.9016393443,19.6721311475
1172,Mahmudullah,6.0,221.0,201,17,7,85,9.0,0.384615384615,0.307692307692,0.0,0.0769230769231,0.0,0.230769230769,0.0,0.0,13,Bangladesh,24.5555555556,17.0,109.950248756,1869.15422886,42.2885572139,28.7142857143,8.375,49.7737556561,19.0045248869
1173,Mahmudullah,7.0,156.0,138,11,7,58,9.0,0.416666666667,0.333333333333,0.0,0.166666666667,0.0,0.0833333333333,0.0,0.0,12,Bangladesh,17.3333333333,13.0,113.043478261,1469.56521739,42.0289855072,19.7142857143,7.66666666667,55.1282051282,26.9230769231
1174,Mahmudullah,8.0,2.0,5,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bangladesh,2.0,2.0,40.0,80.0,60.0,inf,inf,0.0,0.0
1175,Mahuru Dai,4.0,25.0,31,0,0,10,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,Papua New Guinea,25.0,12.5,80.6451612903,1008.06451613,32.2580645161,inf,inf,0.0,0.0
1176,Mahuru Dai,5.0,18.0,34,1,0,20,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,Papua New Guinea,9.0,9.0,52.9411764706,476.470588235,58.8235294118,inf,34.0,22.2222222222,0.0
1177,Mahuru Dai,6.0,2.0,6,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Papua New Guinea,2.0,2.0,33.3333333333,66.6666666667,66.6666666667,inf,inf,0.0,0.0
1178,Majid Haq,8.0,32.0,60,0,0,31,3.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,5,Scotland,10.6666666667,6.4,53.3333333333,341.333333333,51.6666666667,inf,inf,0.0,0.0
1179,Majid Haq,9.0,28.0,26,2,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Scotland,28.0,14.0,107.692307692,1507.69230769,38.4615384615,26.0,8.66666666667,50.0,21.4285714286
1180,Majid Haq,10.0,4.0,13,0,0,9,1.0,0.0,0.666666666667,0.0,0.333333333333,0.0,0.0,0.0,0.0,3,Scotland,4.0,1.33333333333,30.7692307692,41.0256410256,69.2307692308,inf,inf,0.0,0.0
1181,Makhaya Ntini,10.0,5.0,7,1,0,5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,South Africa,2.5,2.5,71.4285714286,178.571428571,71.4285714286,inf,7.0,80.0,0.0
1182,Makhaya Ntini,11.0,5.0,4,1,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,South Africa,5.0,2.5,125.0,312.5,50.0,inf,4.0,80.0,0.0
1183,Malcolm Waller,3.0,14.0,8,2,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Zimbabwe,14.0,14.0,175.0,2450.0,12.5,inf,4.0,57.1428571429,0.0
1184,Malcolm Waller,4.0,36.0,21,1,3,4,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2,Zimbabwe,18.0,18.0,171.428571429,3085.71428571,19.0476190476,7.0,5.25,61.1111111111,50.0
1185,Malcolm Waller,5.0,197.0,146,12,10,47,5.0,0.666666666667,0.166666666667,0.0,0.166666666667,0.0,0.0,0.0,0.0,6,Zimbabwe,39.4,32.8333333333,134.931506849,4430.25114155,32.1917808219,14.6,6.63636363636,54.8223350254,30.4568527919
1186,Malcolm Waller,6.0,116.0,69,9,7,21,4.0,0.333333333333,0.333333333333,0.166666666667,0.0,0.0,0.166666666667,0.0,0.0,6,Zimbabwe,29.0,19.3333333333,168.115942029,3250.24154589,30.4347826087,9.85714285714,4.3125,67.2413793103,36.2068965517
1187,Malcolm Waller,7.0,104.0,71,7,6,24,4.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6,Zimbabwe,26.0,17.3333333333,146.478873239,2538.96713615,33.8028169014,11.8333333333,5.46153846154,61.5384615385,34.6153846154
1188,Malinga Bandara,8.0,1.0,2,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Sri Lanka,1.0,1.0,50.0,50.0,50.0,inf,inf,0.0,0.0
1189,Malinga Bandara,9.0,11.0,13,0,0,5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,Sri Lanka,11.0,5.5,84.6153846154,465.384615385,38.4615384615,inf,inf,0.0,0.0
1190,Manish Pandey,4.0,19.0,22,1,1,12,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2,India,9.5,9.5,86.3636363636,820.454545455,54.5454545455,22.0,11.0,52.6315789474,31.5789473684
1191,Manjula Guruge,11.0,3.0,8,0,0,5,1.0,0.0,0.666666666667,0.0,0.0,0.0,0.333333333333,0.0,0.0,3,United Arab Emirates,3.0,1.0,37.5,37.5,62.5,inf,inf,0.0,0.0
1192,Manny Aulakh,11.0,0.0,2,0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Canada,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1193,Manoj Tiwary,5.0,15.0,17,0,0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,India,15.0,15.0,88.2352941176,1323.52941176,35.2941176471,inf,inf,0.0,0.0
1194,Marcus North,7.0,20.0,21,1,0,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Australia,20.0,20.0,95.2380952381,1904.76190476,28.5714285714,inf,21.0,20.0,0.0
1195,Marcus Stoinis,6.0,10.0,9,1,0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Australia,10.0,10.0,111.111111111,1111.11111111,33.3333333333,inf,9.0,40.0,0.0
1196,Marcus Trescothick,1.0,166.0,135,23,1,49,3.0,0.666666666667,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,3,England,55.3333333333,55.3333333333,122.962962963,6803.95061728,36.2962962963,135.0,5.625,59.0361445783,3.61445783133
1197,Mark Boucher,4.0,29.0,21,5,0,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,South Africa,29.0,29.0,138.095238095,4004.76190476,38.0952380952,inf,4.2,68.9655172414,0.0
1198,Mark Boucher,5.0,129.0,153,11,0,63,8.0,0.571428571429,0.0,0.142857142857,0.285714285714,0.0,0.0,0.0,0.0,7,South Africa,16.125,18.4285714286,84.3137254902,1553.78151261,41.1764705882,inf,13.9090909091,34.1085271318,0.0
1199,Mark Boucher,6.0,86.0,86,6,1,35,5.0,0.333333333333,0.444444444444,0.222222222222,0.0,0.0,0.0,0.0,0.0,9,South Africa,17.2,9.55555555556,100.0,955.555555556,40.6976744186,86.0,12.2857142857,34.8837209302,6.97674418605
1200,Mark Boucher,7.0,24.0,27,0,1,11,2.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,South Africa,12.0,8.0,88.8888888889,711.111111111,40.7407407407,27.0,27.0,25.0,25.0
1201,Mark Chapman,4.0,312.0,270,30,7,109,13.0,0.571428571429,0.0714285714286,0.0,0.285714285714,0.0,0.0714285714286,0.0,0.0,14,Hong Kong,24.0,22.2857142857,115.555555556,2575.23809524,40.3703703704,38.5714285714,7.2972972973,51.9230769231,13.4615384615
1202,Mark Chapman,5.0,13.0,12,1,0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Hong Kong,13.0,13.0,108.333333333,1408.33333333,41.6666666667,inf,12.0,30.7692307692,0.0
1203,Mark Gillespie,9.0,4.0,6,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,4.0,4.0,66.6666666667,266.666666667,33.3333333333,inf,inf,0.0,0.0
1204,Mark Gillespie,10.0,17.0,26,0,0,11,3.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,5,New Zealand,5.66666666667,3.4,65.3846153846,222.307692308,42.3076923077,inf,inf,0.0,0.0
1205,Mark Jonkman,9.0,1.0,8,0,0,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Netherlands,1.0,1.0,12.5,12.5,87.5,inf,inf,0.0,0.0
1206,Mark Watt,10.0,15.0,9,1,1,3,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2,Scotland,15.0,7.5,166.666666667,1250.0,33.3333333333,9.0,4.5,66.6666666667,40.0
1207,Mark Watt,11.0,1.0,3,0,0,2,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,Scotland,1.0,0.5,33.3333333333,16.6666666667,66.6666666667,inf,inf,0.0,0.0
1208,Marlon Samuels,3.0,613.0,497,52,31,223,18.0,0.590909090909,0.227272727273,0.0,0.0909090909091,0.0,0.0,0.0909090909091,0.0,22,West Indies,34.0555555556,27.8636363636,123.340040241,3436.70203036,44.8692152918,16.0322580645,5.98795180723,64.2740619902,30.3425774878
1209,Marlon Samuels,4.0,332.0,281,24,15,119,12.0,0.615384615385,0.153846153846,0.0,0.0769230769231,0.0,0.0,0.153846153846,0.0,13,West Indies,27.6666666667,25.5384615385,118.149466192,3017.35559814,42.3487544484,18.7333333333,7.20512820513,56.0240963855,27.1084337349
1210,Marlon Samuels,5.0,1.0,3,0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,West Indies,1.0,1.0,33.3333333333,33.3333333333,66.6666666667,inf,inf,0.0,0.0
1211,Marlon Samuels,7.0,6.0,7,0,0,2,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,West Indies,6.0,3.0,85.7142857143,257.142857143,28.5714285714,inf,inf,0.0,0.0
1212,Martin Guptill,1.0,702.0,518,69,31,210,15.0,0.47619047619,0.285714285714,0.047619047619,0.142857142857,0.0,0.047619047619,0.0,0.0,21,New Zealand,46.8,33.4285714286,135.521235521,4530.28130171,40.5405405405,16.7096774194,5.18,65.811965812,26.4957264957
1213,Martin Guptill,2.0,637.0,496,57,26,199,15.0,0.631578947368,0.210526315789,0.0526315789474,0.0526315789474,0.0,0.0526315789474,0.0,0.0,19,New Zealand,42.4666666667,33.5263157895,128.427419355,4305.69821732,40.1209677419,19.0769230769,5.97590361446,60.2825745683,24.4897959184
1214,Martin Guptill,3.0,285.0,287,26,10,146,11.0,0.461538461538,0.153846153846,0.230769230769,0.153846153846,0.0,0.0,0.0,0.0,13,New Zealand,25.9090909091,21.9230769231,99.3031358885,2177.03028679,50.8710801394,28.7,7.97222222222,57.5438596491,21.0526315789
1215,Martin Guptill,4.0,32.0,20,2,1,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,New Zealand,32.0,32.0,160.0,5120.0,15.0,20.0,6.66666666667,43.75,18.75
1216,Martin Guptill,7.0,10.0,10,0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,New Zealand,10.0,10.0,100.0,1000.0,20.0,inf,inf,0.0,0.0
1217,Marvan Atapattu,5.0,5.0,8,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Sri Lanka,5.0,5.0,62.5,312.5,37.5,inf,inf,0.0,0.0
1218,Mashrafe Mortaza,6.0,0.0,1,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Bangladesh,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1219,Mashrafe Mortaza,7.0,52.0,44,2,4,20,3.0,0.2,0.4,0.0,0.2,0.0,0.2,0.0,0.0,5,Bangladesh,17.3333333333,10.4,118.181818182,1229.09090909,45.4545454545,11.0,7.33333333333,61.5384615385,46.1538461538
1220,Mashrafe Mortaza,8.0,156.0,113,8,11,52,11.0,0.333333333333,0.266666666667,0.0,0.333333333333,0.0,0.0,0.0666666666667,0.0,15,Bangladesh,14.1818181818,10.4,138.053097345,1435.75221239,46.017699115,10.2727272727,5.94736842105,62.8205128205,42.3076923077
1221,Mashrafe Mortaza,9.0,66.0,40,9,3,18,3.0,0.166666666667,0.5,0.0,0.333333333333,0.0,0.0,0.0,0.0,6,Bangladesh,22.0,11.0,165.0,1815.0,45.0,13.3333333333,3.33333333333,81.8181818182,27.2727272727
1222,Mashrafe Mortaza,10.0,25.0,22,4,0,9,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,Bangladesh,12.5,12.5,113.636363636,1420.45454545,40.9090909091,inf,5.5,64.0,0.0
1223,Mathew Sinclair,3.0,0.0,1,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1224,Mathew Sinclair,6.0,0.0,4,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1225,Matt Henry,9.0,10.0,6,2,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,10.0,10.0,166.666666667,1666.66666667,50.0,inf,3.0,80.0,0.0
1226,Matt Machan,3.0,195.0,146,20,3,42,3.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,4,Scotland,65.0,48.75,133.561643836,6511.13013699,28.7671232877,48.6666666667,6.34782608696,50.2564102564,9.23076923077
1227,Matt Machan,4.0,108.0,99,8,2,37,2.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5,Scotland,54.0,21.6,109.090909091,2356.36363636,37.3737373737,49.5,9.9,40.7407407407,11.1111111111
1228,Matt Machan,5.0,42.0,38,6,0,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Scotland,42.0,42.0,110.526315789,4642.10526316,42.1052631579,inf,6.33333333333,57.1428571429,0.0
1229,Matt Prior,2.0,116.0,95,10,5,45,5.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5,England,23.2,23.2,122.105263158,2832.84210526,47.3684210526,19.0,6.33333333333,60.3448275862,25.8620689655
